,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
382,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Crisp, clean and linear, this snappy, savory white features white-spring-flower, ripe pear and lemon-zest sensations. Bright acidity and tangy saline notes give it a racy edge and a pristine finish.                      Kerin O’Keefe ",,Alois Lageder 2019 Pinot Grigio (Alto Adige),$11, Northeastern Italy,90,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Alois Lageder
383,13%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Crisp and refreshing, this bright wine opens with aromas of white stone fruit, spring blossom and beeswax. On the tangy, linear palate, vibrant acidity lifts ripe yellow apple, Bartlett pear and a hint of tangy saline.                      Kerin O’Keefe ",,Infiné 1939 2018 Pinot Grigio (Trentino),$27, Northeastern Italy,90,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,1939,Infiné 1939
384,14%,"Alto Adige Valle Isarco, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Fermented and aged partly in large casks and partly in barrique, this full-bodied white has aromas and flavors of oak, coconut and cedar. It closes on a bitter-almond note.                      Kerin O’Keefe ",Praepositus,Abbazia di Novacella 2018 Praepositus Pinot Grigio (Alto Adige Valle Isarco),$30, Northeastern Italy,90,Alto Adige Valle Isarco,,Not rated yet [Add Your Review],Pinot Grigio,2018,Abbazia di Novacella
385,12.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aromas of hazelnut, beeswax and honey follow on the medium-bodied palate along with apple, citrus and a hint of mineral. Crisp acidity keeps if fresh and lively.                      Kerin O’Keefe ",Porer,Alois Lageder 2018 Porer Pinot Grigio (Alto Adige),$26, Northeastern Italy,90,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Alois Lageder
386,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Green apple, elderflower and citrus aromas form the nose. The fruity sensations carry over to the medium-bodied palate along with creamy yellow pear and orange zest before a bright, tangy close.                      Kerin O’Keefe ",,Erste Neue 2019 Pinot Grigio (Alto Adige),$23, Northeastern Italy,90,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Erste Neue
387,13.5%,"Alto Adige Valle Isarco, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Showing the serious side of Pinot Grigio, this offers alluring aromas of elderflower, white stone fruit and crushed Alpine herb. The crisp savory palate delivers ripe pear and Meyer lemon alongside lively acidity and a hint of saline.                      Kerin O’Keefe ",,Pacher Hof 2018 Pinot Grigio (Alto Adige Valle Isarco),$32, Northeastern Italy,90,Alto Adige Valle Isarco,,Not rated yet [Add Your Review],Pinot Grigio,2018,Pacher Hof
388,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      This offers heady scents of spring blossom, white stone fruit and a whiff of crushed mint. Reflecting the nose, the crisp palate offers Anjou pear, honeydew melon and a hint of Alpine herb.                      Kerin O’Keefe ",,Kupelwieser 2019 Pinot Grigio (Alto Adige),$17, Northeastern Italy,89,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Kupelwieser
389,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aromas of ripe pear and green apple carry over to the palate, along with hints of saline and bitter almond. Tangy acidity gives it a juicy finish.                      Kerin O’Keefe ",,Peter Zemmer 2019 Pinot Grigio (Alto Adige),$17, Northeastern Italy,89,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Peter Zemmer
390,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      This offers delicate scents of white wild flower and honeydew melon while the tangy palate shows pear, lemon drop and a hint of cantaloupe. Fresh acidity gives it a crisp, clean finish.                      Kerin O’Keefe ",,Cantina Tramin 2019 Pinot Grigio (Alto Adige),$16, Northeastern Italy,89,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Cantina Tramin
391,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Green-apple and citrus aromas follow through to the bright palate along with notes of Alpine herb and green melon. It's fresh, with tangy acidity.                      Kerin O’Keefe ",Puiten,Colterenzio 2018 Puiten Pinot Grigio (Alto Adige),$23, Northeastern Italy,89,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Colterenzio
392,12.5%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Spring blossom and white stone-fruit aromas mingle together on this fresh, savory white. The light-bodied, rounded palate delivers white peach, juicy pear and a hint of Alpine fennel alongside tangy acidity.                      Kerin O’Keefe ",,Franz Haas 2018 Pinot Grigio (Vigneti delle Dolomiti),$14, Northeastern Italy,89,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Franz Haas
393,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      This has delicate aromas suggesting spring blossom and white stone fruit. On the light-bodied palate, fresh acidity accompanies yellow pear and ripe apple.                      Kerin O’Keefe ",,Elena Walch 2019 Pinot Grigio (Alto Adige),$18, Northeastern Italy,88,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Elena Walch
394,12.5%,"Terre di Chieti, Central Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aromas of almond and red apple carry the nose of this Pinot Grigio that spent up to 12 hours on its skins after crush. Citrus and apple peel flavors are honed by slight melon-rind and almond tones on the palate, with lifted acidity lending support to the creamy frame.                      Alexander Peartree ",Monatic Amber,Novaripa 2018 Monatic Amber Pinot Grigio (Terre di Chieti),$25, Central Italy,88,Terre di Chieti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Novaripa
395,13.5%,"Washington, Washington Other, Washington, US",750 ml,White, US,7/1/2020,"
                      The aromas are pleasing, with notes of pear, crushed flower and apple. Dry, even flavors follow. A lovely sense of acidity ties it together.                      Sean P. Sullivan ",,Beauty in Chaos 2018 Pinot Grigio (Washington),$13, Washington,88, Washington Other,Washington,Not rated yet [Add Your Review],Pinot Grigio,2018,Beauty in Chaos
396,12.5%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      White stone-fruit and spring-blossom aromas waft out of the glass. On the bright palate, tangy acidity lifts ripe yellow pear and mature apple.                      Kerin O’Keefe ",,Bollini 2019 Pinot Grigio (Vigneti delle Dolomiti),$18, Northeastern Italy,88,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2019,Bollini
397,13.5%,"California, California Other, California, US",750 ml,White, US,7/1/2020,"
                      Very fruity and nicely polished, this medium-bodied, unoaked wine offers fresh peach and apple flavors and a rounded texture. A light buttery, earthy aroma starts it off before the fresh fruit moves in.                      Jim Gordon ",Vintner's Reserve,Kendall-Jackson 2018 Vintner's Reserve Pinot Gris (California),$15, California,88, California Other,California,Not rated yet [Add Your Review],Pinot Gris,2018,Kendall-Jackson
398,13.7%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,7/1/2020,"
                      Entirely stainless-steel fermented and aged, this lively white wine has wide appeal in its sweet floral nose and layers of vanilla and peach. Expressive, textured and bright, it is well made.                      Virginie Boone ",,Ferrari-Carano 2019 Pinot Grigio (Russian River Valley),$16, California,88, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Pinot Grigio,2019,Ferrari-Carano
399,13.5%,"Victoria, Victoria, Australia",750 ml,White, Australia,7/1/2020,"
                      The nose on this wine is lovely and open: Orange, lime and lavender potpourri scents are all delicate and pretty. It's not quite as harmonious on the palate. The acidity is lifted and prickly but feels a bit forced, and there's a slight bitterness at the finish. But the attractive fruit and floral notes are there on the midpalate particularly.                      Christina Pickard ",,Innocent Bystander 2018 Pinot Gris (Victoria),$18, Victoria,88,Victoria,,Not rated yet [Add Your Review],Pinot Gris,2018,Innocent Bystander
400,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,7/1/2020,"
                      This is solidly varietal, with strong fruit components of melon and pear. Full bodied and fruit-forward, it's styled for drinking while young, perhaps chilled a bit, and served outdoors with a summer picnic.                      Paul Gregutt ",,La Chouette 2019 Pinot Gris (Willamette Valley),$24, Oregon,88, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,La Chouette
401,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      The wine has a shy nose that eventually suggests crushed stone and Bartlett pear. On the linear palate, tangy acidity accompanies ripe yellow apple, lemon thyme and a hint of dried chamomile.                      Kerin O’Keefe ",,St. Pauls 2019 Pinot Grigio (Alto Adige),$22, Northeastern Italy,88,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,St. Pauls
402,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aged in large cask and tonneaux, this has aromas of beeswax, cedar and toasted nut. On the round, full-bodied palate, bright acidity lifts butterscotch, pear and honeyed notes before a coffee-bean close.                      Kerin O’Keefe ",Unterebner,Tramin 2018 Unterebner Pinot Grigio (Alto Adige),$35, Northeastern Italy,88,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Tramin
403,12.5%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      One of the best value whites coming out of Italy, this enjoyable wine has aromas of spring blossom and white stone fruit. Crisp and savory, the fresh palate offers yellow pear and juicy citrus before a hint of white almond signals the close.                      Kerin O’Keefe ",Estate Bottled,Mezzacorona 2019 Estate Bottled Pinot Grigio (Trentino),$11, Northeastern Italy,88,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2019,Mezzacorona
404,13%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aromas of green apple and pear march over to the tangy palate along, with a hint of Meyer lemon. Crisp acidity lifts the fruity flavors.                      Kerin O’Keefe ",,Bottega Vinaia 2019 Pinot Grigio (Trentino),$16, Northeastern Italy,88,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2019,Bottega Vinaia
405,14.3%,"Mendocino, Mendocino County, California, US",750 ml,White, US,7/1/2020,"
                      This full-bodied wine is vibrant and structured, showing a spicy, earthy influence in addition to clean and crisp apple and Bosc pear flavors. The texture has a little bite that's appetizing. No added sulfites.                      Jim Gordon ",Organic,Frey 2018 Organic Pinot Grigio (Mendocino),$18, California,88, Mendocino County,Mendocino,Not rated yet [Add Your Review],Pinot Grigio,2018,Frey
406,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Crisp and medium-bodied, this refreshing white has pretty aromas of white spring flower and pear. The tangy palate offers ripe apple, white peach and a citrusy note alongside vibrant acidity before an almond close.                      Kerin O’Keefe ",,Kellerei Kaltern Caldaro 2019 Pinot Grigio (Alto Adige),$22, Northeastern Italy,88,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Kellerei Kaltern Caldaro
407,13%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aromas of toasted nut, oak and coconut lead the nose along with a whiff of white stone fruit. The racy palate is on the lean side, evoking yellow apple, bitter almond and hints of butterscotch alongside brisk acidity.                      Kerin O’Keefe ",Maso Papa,Maso Cantaghel 2018 Maso Papa Pinot Grigio (Vigneti delle Dolomiti),N/A, Northeastern Italy,87,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Maso Cantaghel
408,11.5%,"South Eastern Australia, Australia Other, Australia",750 ml,White, Australia,7/1/2020,"
                      This is a fruity Pinot Grigio that leads with lime, pineapple rind, lychee and honeysuckle. It's a little on the candied side, but plenty will find it appealing. Acidity on the palate is crisp and bright, buoying a creamy, fruity mouthfeel. A bitter melon-rind note shows on the finish.                      Christina Pickard ",,Yellow Tail 2019 Pinot Grigio (South Eastern Australia),$8, Australia Other,87,South Eastern Australia,,Not rated yet [Add Your Review],Pinot Grigio,2019,Yellow Tail
